Point1,Point2,ActualCost
B,A,27.4712542
C,A,1.4082963
A,B,2.8054474
C,B,1.3465733999999998
A,C,7.5802375
B,C,27.418882399999998
B,A,27.525233
C,A,1.3440544
A,B,3.9789685
C,B,1.4070280000000002
A,C,7.386491
B,C,27.3754434
B,A,28.2540394
C,A,1.4043858
A,B,3.0520129000000003
C,B,1.3408681999999998
A,C,6.902771
B,C,27.971103
B,A,27.2741102
C,A,1.4176826
A,B,2.7770405
C,B,1.3515131
A,C,5.2818803
B,C,26.8517881
B,A,26.9633609
C,A,1.3354601
A,B,3.0379636
C,B,1.348013
A,C,5.7412791
B,C,29.6572452
B,A,27.289769500000002
C,A,1.3970893999999998
A,B,2.3363543
C,B,1.4102313999999998
A,C,4.965289
B,C,27.301595000000002
B,A,26.8932971
C,A,1.540111
A,B,3.0325149
C,B,1.3461606000000002
A,C,6.239621
B,C,27.8791337
B,A,28.044533299999998
C,A,1.388726
A,B,2.9907178
C,B,1.4055572
A,C,5.5800862
B,C,29.755207399999996
B,A,27.165483399999996
C,A,1.4171655
A,B,3.6956830999999997
C,B,1.3478406
A,C,4.716621599999999
B,C,26.8241031
B,A,27.048338399999995
C,A,1.3938431
A,B,3.242866
C,B,1.4234578000000002
A,C,4.6916758
B,C,27.3250907
B,A,27.208765000000003
C,A,1.3570958999999998
A,B,3.1617956
C,B,1.4042173
A,C,5.2834789
B,C,28.045687899999997
B,A,27.3972729
C,A,1.4237607
A,B,3.5970897000000006
C,B,1.4151678
A,C,6.346582700000001
B,C,27.615183299999998
B,A,27.0373022
C,A,1.355098
A,B,3.1786086
C,B,1.4012853
A,C,8.3962278
B,C,27.4901118
B,A,27.599471
C,A,1.479052
A,B,4.0652768
C,B,1.417541
A,C,6.731528999999999
B,C,28.441337
B,A,27.2994122
C,A,1.4224706
A,B,3.5865085
C,B,1.4200177999999999
A,C,5.5649284
B,C,26.9713085
B,A,26.7583969
C,A,1.3498781000000002
A,B,3.3622866
C,B,1.3443146000000001
A,C,3.1470271
B,C,27.268992100000002
B,A,27.322062199999998
C,A,1.3495936000000002
A,B,2.9084682
C,B,1.4156624
A,C,4.7226924
B,C,27.4526957
B,A,26.9379358
C,A,1.3539483
A,B,3.3046667
C,B,1.4247707
A,C,5.7723452
B,C,27.531032399999997
B,A,27.438271399999998
C,A,1.3474173999999999
A,B,2.9488592
C,B,1.3461518999999997
A,C,6.6429488
B,C,27.303867
B,A,27.1510186
C,A,1.6610807
A,B,3.9021102
C,B,1.4008701
A,C,7.9950268
B,C,27.2900394
B,A,27.3105931
C,A,1.3444616000000003
A,B,3.5946268
C,B,1.3340475
A,C,7.922914100000001
B,C,28.7827713
B,A,26.7929965
C,A,1.3567854
A,B,3.5504714999999996
C,B,1.3446103999999999
A,C,6.141556
B,C,27.4928461
B,A,27.1881238
C,A,1.3488657
A,B,3.0937901
C,B,1.3983606
A,C,7.2963464
B,C,26.9584986
B,A,27.367431699999997
C,A,1.4032014
A,B,3.2805775
C,B,1.4034258999999998
A,C,5.4653078
B,C,27.4999852
B,A,27.3263208
C,A,1.3468876
A,B,4.1455862
C,B,1.3577901
A,C,7.1156586
B,C,26.909775
B,A,27.2159495
C,A,1.4152278
A,B,3.9229589
C,B,1.3464539
A,C,5.4075929
B,C,27.9860342
B,A,27.3791531
C,A,1.3527152
A,B,3.4713133000000003
C,B,1.41987
A,C,5.9919733
B,C,27.4665891
B,A,27.0584091
C,A,2.293031
A,B,3.9645089
C,B,1.4062463
A,C,6.5110015
B,C,27.6466648
B,A,27.305646999999997
C,A,1.4264508
A,B,3.550732
C,B,1.4706888999999999
A,C,7.2502297
B,C,27.1036542
B,A,26.957691999999998
C,A,1.4103649
A,B,2.4299299
C,B,1.3454646
A,C,4.8863511
B,C,27.4401705
B,A,27.2008249
C,A,1.344897
A,B,2.9032826
C,B,1.4076136000000001
A,C,7.403175999999999
B,C,27.659570000000002
B,A,26.997696299999998
C,A,1.3554499
A,B,3.5482148000000002
C,B,1.4158038999999998
A,C,9.1424494
B,C,27.15677
B,A,27.173767
C,A,1.3491701
A,B,2.8071813999999997
C,B,1.3543383
A,C,5.4184852
B,C,26.9081777
B,A,27.749937199999998
C,A,1.3496224
A,B,3.804375
C,B,1.3480033000000002
A,C,5.7742169
B,C,28.443116600000003
B,A,26.8393108
C,A,1.3327553
A,B,3.7309685
C,B,1.4020581
A,C,4.9126098
B,C,28.3293467
B,A,27.6009572
C,A,1.4104666000000001
A,B,3.4271261
C,B,1.3454828
A,C,4.2001781
B,C,27.4192047
B,A,28.113176399999997
C,A,1.4743224
A,B,4.1676917
C,B,1.4258282
A,C,4.5946928
B,C,27.5260962
B,A,27.060531199999996
C,A,1.3549147
A,B,4.3567599
C,B,1.3445087
A,C,6.8036821
B,C,27.042255400000002
B,A,27.2139555
C,A,1.3485839
A,B,4.1000597999999995
C,B,1.4268185
A,C,4.7870281
B,C,27.4463765
B,A,27.0325424
C,A,1.3539933000000002
A,B,4.255738
C,B,1.3457087
A,C,5.1610096
B,C,28.214650899999995
B,A,26.7733267
C,A,1.3969872
A,B,3.5488687000000003
C,B,1.3609303999999998
A,C,5.5098916
B,C,27.8140261
B,A,27.5628939
C,A,1.426174
A,B,3.7775311
C,B,1.4123964
A,C,5.1976154
B,C,27.1479683
B,A,29.1976016
C,A,1.3481079
A,B,2.7492661
C,B,1.4018691
A,C,5.483196
B,C,28.3223725
B,A,26.8802263
C,A,1.4071178999999998
A,B,3.9122474
C,B,1.4516241
A,C,5.590062400000001
B,C,27.9994671
B,A,27.2472708
C,A,1.3541883
A,B,2.9656792
C,B,1.3493546
A,C,5.7786527
B,C,27.3907588
B,A,27.0856844
C,A,1.3563188999999998
A,B,3.7143763
C,B,1.3437948
A,C,5.2384769
B,C,27.5648023
B,A,27.2835642
C,A,1.3477682
A,B,2.6819032000000003
C,B,1.5893909
A,C,4.397741000000001
B,C,27.4762424
B,A,27.9080808
C,A,1.3463208
A,B,2.6228819
C,B,1.3451996
A,C,5.390993099999999
B,C,27.3875278
B,A,27.4479031
C,A,1.3490351
A,B,3.7239622000000003
C,B,1.4249245
A,C,5.5168019
B,C,26.809153499999997
B,A,27.029895899999996
C,A,1.3534167
A,B,2.8710993
C,B,1.3602087
A,C,5.9014888
B,C,27.5179499
B,A,28.0984452
C,A,1.422788
A,B,3.9598834000000003
C,B,1.3519333
A,C,5.1562136
B,C,27.5155518
B,A,27.5284106
C,A,1.5961551999999999
A,B,3.1784422
C,B,1.8362323
A,C,7.38535
B,C,27.5395807
B,A,27.5511651
C,A,1.3448361
A,B,3.1143222
C,B,1.4012759
A,C,6.3853549
B,C,28.46973
B,A,27.045037899999997
C,A,1.4102086
A,B,3.0707402999999998
C,B,1.4232537
A,C,4.957003599999999
B,C,27.858149800000003
B,A,28.234669800000002
C,A,1.404354
A,B,3.7997659
C,B,1.4070628
A,C,5.919633900000001
B,C,27.2993215
B,A,27.1092017
C,A,1.3504188999999998
A,B,3.4712742
C,B,1.3436415000000002
A,C,7.7379565
B,C,27.2692179
B,A,26.8990973
C,A,1.8137806
A,B,2.8683466
C,B,1.4935492
A,C,9.400843400000001
B,C,28.8447836
B,A,27.335212100000003
C,A,1.3560565
A,B,3.0524757
C,B,1.3436397
A,C,6.205077200000001
B,C,28.8478756
B,A,28.447643
C,A,1.3899823999999998
A,B,4.0998425
C,B,1.5118682
A,C,5.727481099999999
B,C,27.8260716
B,A,27.4933632
C,A,1.3445548
A,B,3.7924407999999996
C,B,1.408228
A,C,6.5270367
B,C,27.7746059
B,A,27.9601334
C,A,1.4057741
A,B,3.4744008
C,B,1.3520831
A,C,7.7225961
B,C,27.8862397
B,A,27.342724
C,A,1.4075182
A,B,3.9723651
C,B,1.4592863
A,C,13.382335199999998
B,C,27.4092156
B,A,26.7373885
C,A,1.4057831
A,B,4.2355856
C,B,1.4260821000000001
A,C,5.6110362
B,C,27.949950800000003
B,A,28.8356614
C,A,1.4334564
A,B,2.8156032000000004
C,B,1.4055741000000002
A,C,3.7265133
B,C,28.3060136
B,A,27.252614899999998
C,A,1.4066883999999997
A,B,4.0822429
C,B,1.3340505
A,C,8.4230094
B,C,27.655913399999996
B,A,28.3624689
C,A,1.3447831
A,B,2.8386987
C,B,1.4047938
A,C,11.1919341
B,C,27.3484902
B,A,27.3956804
C,A,1.4066144
A,B,3.1747683
C,B,1.3301247
A,C,8.961049
B,C,28.4454909
B,A,27.4680923
C,A,1.3457919
A,B,3.0578995
C,B,1.4046665
A,C,6.9325865
B,C,27.1547954
B,A,26.7859159
C,A,1.4231989
A,B,3.4902307
C,B,1.4032993
A,C,10.814077000000001
B,C,27.615027100000002
B,A,28.1071833
C,A,1.5828927
A,B,3.2641017
C,B,1.9855733
A,C,6.5486092000000005
B,C,28.407184499999996
B,A,27.5465895
C,A,1.3909461
A,B,4.771828500000001
C,B,1.4001831
A,C,7.3552659
B,C,26.9435099
B,A,26.7303954
C,A,1.4091993
A,B,3.4171951000000003
C,B,1.3426913999999999
A,C,6.3611416
B,C,27.177363699999997
B,A,27.3664265
C,A,1.4154877000000001
A,B,3.3281175
C,B,1.4024173
A,C,8.2651701
B,C,27.716123800000002
B,A,27.0650184
C,A,1.3494013
A,B,4.2712317
C,B,1.4022789
A,C,7.822454
B,C,28.5906099
B,A,27.2688812
C,A,1.3487202
A,B,3.2190416
C,B,1.3546169
A,C,5.6175606
B,C,27.760879499999998
B,A,27.480481599999997
C,A,1.3681263
A,B,4.2341
C,B,1.3438135
A,C,5.7080956
B,C,27.442071999999996
B,A,27.380184399999997
C,A,1.3425173
A,B,3.861733
C,B,1.3996405
A,C,7.0839333
B,C,29.9402739
B,A,28.207975800000003
C,A,1.4068005
A,B,4.0483338
C,B,1.3446881
A,C,6.3712289
B,C,28.1025386
B,A,28.2631643
C,A,1.3489704
A,B,3.5940758
C,B,1.423615
A,C,5.989081
B,C,28.0662349
B,A,26.7211028
C,A,1.3544306
A,B,4.768887
C,B,1.4006059
A,C,6.3617112
B,C,27.4474738
B,A,27.5314996
C,A,1.4037888
A,B,3.8624685
C,B,1.3605998
A,C,6.8865515
B,C,27.4726298
B,A,27.5879621
C,A,1.4720567
A,B,3.1985697999999996
C,B,1.4006546999999998
A,C,5.843154599999999
B,C,31.272303700000002
B,A,27.971127199999998
C,A,1.3335065000000002
A,B,4.1144663
C,B,1.4137412
A,C,5.7259109
B,C,27.500311
B,A,27.7267654
C,A,1.4022983999999998
A,B,3.9252858999999996
C,B,1.3361053
A,C,6.0045843
B,C,27.4018352
B,A,27.809910700000003
C,A,1.3519242
A,B,3.8602830000000004
C,B,1.4195738000000002
A,C,6.2411783
B,C,27.2746316
B,A,29.8252093
C,A,1.3526548999999999
A,B,3.5486862
C,B,1.4175225
A,C,4.2874541
B,C,27.370048
B,A,28.7211347
C,A,1.4117303
A,B,4.1515082
C,B,1.3415595
A,C,5.7217621
B,C,29.437824900000003
B,A,28.2299314
C,A,1.5009556
A,B,3.6116782
C,B,1.4276107
A,C,5.2619513
B,C,28.5486801
B,A,27.888729600000005
C,A,1.759573
A,B,3.7225798
C,B,1.3422749
A,C,5.364482
B,C,26.9803503
B,A,27.834765100000002
C,A,1.4040407
A,B,3.5988910000000005
C,B,1.4047227
A,C,6.6700891
B,C,28.785068699999997
B,A,27.3716962
C,A,1.4891987
A,B,3.9358812000000007
C,B,1.461471
A,C,7.940031599999999
B,C,27.4550581
B,A,28.3409945
C,A,1.3345566
A,B,4.4914502999999995
C,B,1.4073511
A,C,10.2315384
B,C,28.4765584
B,A,27.459011800000003
C,A,1.4098646000000001
A,B,3.3523042
C,B,1.4016836000000001
A,C,8.13928
B,C,28.4487517
B,A,27.5952118
C,A,1.3521655
A,B,3.8494098
C,B,1.4106344
A,C,7.0812489
B,C,27.415720699999998
B,A,28.072390500000004
C,A,1.4774770000000002
A,B,5.3402673
C,B,1.345702
A,C,8.5154835
B,C,28.040779600000004
B,A,27.5088313
C,A,1.3985264
A,B,3.5324307
C,B,1.3513195
A,C,5.4320972
B,C,28.6112289
B,A,27.5235376
C,A,1.4223232
A,B,2.680093
C,B,1.4009194999999999
A,C,8.0312528
B,C,29.1782687
B,A,28.792024199999997
C,A,1.3642132
A,B,3.9993847000000002
C,B,1.3545146000000001
A,C,6.1476532
B,C,27.4072564
B,A,26.9863828
C,A,1.3389683000000001
A,B,3.4934462999999996
C,B,1.3424156
A,C,7.1186782
B,C,31.697894199999997
B,A,27.130105699999998
C,A,1.3455589
A,B,3.24005
C,B,1.4992758
A,C,5.7325408
B,C,28.3092857
B,A,27.2913781
C,A,1.4020656
A,B,3.1777229
C,B,1.345565
A,C,8.6499157
B,C,27.496293
B,A,27.2274374
C,A,1.3992848
A,B,3.4869714999999997
C,B,1.3977805
A,C,8.8739246
B,C,27.4458307
B,A,27.2844499
C,A,1.4902921999999998
A,B,3.6600601
C,B,1.6107485
A,C,6.8696899
B,C,28.097483399999998
B,A,26.8201447
C,A,1.342778
A,B,4.0148277
C,B,1.3452048
A,C,7.0275276
B,C,28.7818665
B,A,28.089706699999997
C,A,1.5585868
A,B,3.4708303999999996
C,B,1.3465698
A,C,18.240658399999997
B,C,27.3558748
B,A,28.0427807
C,A,1.3529457
A,B,3.5818146
C,B,1.4014555
A,C,5.9164384000000005
B,C,27.8252099
B,A,27.296111800000002
C,A,1.4059319
A,B,3.8727961000000004
C,B,1.3565661
A,C,7.4818035
B,C,27.138424600000004
B,A,27.402763899999997
C,A,1.3449329
A,B,3.5461273999999996
C,B,1.4285607
A,C,6.6821863
B,C,27.357312
B,A,28.561117100000004
C,A,1.4100247
A,B,2.9938589
C,B,1.3443611
A,C,5.0322898
B,C,26.8587344
B,A,28.1757758
C,A,1.5364289
A,B,3.4912512
C,B,1.6358433000000001
A,C,5.747236099999999
B,C,27.888467600000002
B,A,27.609924699999997
C,A,1.3454868999999998
A,B,2.7220529
C,B,1.3466848
A,C,4.8619868
B,C,26.81167
B,A,28.973082300000005
C,A,1.3317286
A,B,4.483328599999999
C,B,1.4010963
A,C,6.0792764
B,C,27.176755
B,A,27.2789898
C,A,1.4215088
A,B,4.0774134
C,B,1.3432088
A,C,4.9464315999999995
B,C,27.7083423
B,A,28.4044238
C,A,1.697715
A,B,3.4936277
C,B,1.4288401000000002
A,C,4.2748541
B,C,28.1768747
B,A,27.204462
C,A,1.3738581
A,B,3.3630407
C,B,1.4013301
A,C,3.3753737
B,C,27.248496000000003
B,A,27.096356099999998
C,A,1.4059395
A,B,3.1500101
C,B,1.4038993
A,C,5.367712
B,C,26.7798642
B,A,28.9786841
C,A,1.406461
A,B,3.0506941000000003
C,B,1.3489263999999999
A,C,4.8065915
B,C,28.771711199999995
B,A,27.4969868
C,A,1.3411487
A,B,3.2442337
C,B,1.4921844
A,C,5.377726200000001
B,C,28.3749169
B,A,26.6374005
C,A,1.4057950000000001
A,B,3.3656243
C,B,1.3447831
A,C,4.9808502
B,C,28.0763998
B,A,27.0110895
C,A,1.4048085
A,B,3.599808
C,B,1.4041707
A,C,6.0100618
B,C,27.349214
B,A,27.618511699999996
C,A,1.4567887
A,B,3.1995217
C,B,1.3988684999999998
A,C,7.901383900000001
B,C,27.4627157
B,A,27.756427600000002
C,A,1.3604527
A,B,3.6626858
C,B,1.3359238000000002
A,C,6.107303400000001
B,C,27.5433605
B,A,27.7311223
C,A,1.406964
A,B,4.056535299999999
C,B,1.3242328
A,C,5.964592099999999
B,C,27.7472136
B,A,26.9651131
C,A,1.3469678999999999
A,B,3.3663248
C,B,1.4218908
A,C,5.2401809
B,C,28.5315814
B,A,27.110037
C,A,1.3585263
A,B,3.7884406999999998
C,B,1.3975737
A,C,6.901658
B,C,28.5983762
B,A,27.064384999999998
C,A,1.4040483999999998
A,B,3.4260974
C,B,1.4050015
A,C,7.527383
B,C,27.4933648
B,A,27.301320500000003
C,A,1.4242668
A,B,3.9014828
C,B,1.3443756000000002
A,C,6.7792634
B,C,26.8851709
B,A,27.262468199999997
C,A,1.4305617
A,B,4.3102182
C,B,1.5838496000000002
A,C,5.7973207
B,C,27.419056899999998
B,A,28.095300800000004
C,A,1.4891566
A,B,2.3964665000000003
C,B,1.4098532
A,C,7.1733599
B,C,27.5878009
B,A,27.662916600000003
C,A,1.4013938
A,B,3.3099131
C,B,1.3543538999999998
A,C,6.0244615
B,C,27.4305766
B,A,26.6427859
C,A,1.4056521
A,B,3.4761742999999994
C,B,1.4139983
A,C,5.798596
B,C,28.5741683
B,A,26.7562516
C,A,1.343329
A,B,2.9291005
C,B,1.3598463
A,C,10.2259415
B,C,27.523371
B,A,27.049912
C,A,1.3850213
A,B,3.6612457
C,B,1.4314228
A,C,7.7432852
B,C,27.2086974
B,A,27.3716218
C,A,1.4816952
A,B,3.0962432
C,B,1.3294871000000001
A,C,5.2865651
B,C,27.5532744
B,A,27.4062966
C,A,1.3473716999999998
A,B,3.3009577
C,B,1.4165869
A,C,6.883848599999999
B,C,27.520061
B,A,27.054134
C,A,1.4626028
A,B,4.9116601
C,B,1.3505106000000002
A,C,5.581599400000001
B,C,27.142785999999997
B,A,28.7462317
C,A,2.1439003
A,B,3.180054
C,B,1.3506341999999998
A,C,6.4183046
B,C,26.840737899999997
B,A,29.169193100000005
C,A,1.4150818
A,B,2.9684487
C,B,1.3358463
A,C,4.724021400000001
B,C,27.337322399999998
B,A,27.3506508
C,A,1.3259869
A,B,3.097114
C,B,1.3380769
A,C,4.9464632
B,C,27.7151413
B,A,27.097926
C,A,1.3609231000000002
A,B,3.1764427000000004
C,B,1.3541218
A,C,4.7833986
B,C,27.8168312
B,A,27.101165
C,A,1.3470086000000001
A,B,3.0341806
C,B,1.406519
A,C,4.3508223
B,C,27.824803600000003
B,A,27.3411887
C,A,1.3567726
A,B,3.7449214
C,B,1.3536213
A,C,5.1076679
B,C,27.4358915
B,A,28.7947667
C,A,1.3985682
A,B,4.173860299999999
C,B,1.3571488999999999
A,C,4.8256663
B,C,27.56734
B,A,26.7539461
C,A,1.3459713
A,B,3.6840849
C,B,1.365808
A,C,3.8711353
B,C,27.3671859
B,A,27.3711994
C,A,1.4173283
A,B,3.3523536
C,B,1.4050557
A,C,4.808097599999999
B,C,27.4142426
B,A,26.5868765
C,A,1.3473414
A,B,2.9905751
C,B,1.484842
A,C,4.219686599999999
B,C,29.878534100000003
B,A,26.9929498
C,A,1.3817026000000001
A,B,3.6756425
C,B,1.3482403
A,C,3.8661156
B,C,27.7872705
B,A,27.886857
C,A,1.3703491
A,B,3.7344312000000004
C,B,1.4031658
A,C,3.9890328999999998
B,C,27.3331672
B,A,27.615258299999997
C,A,1.4145914
A,B,4.049484
C,B,1.3458363000000002
A,C,5.796195
B,C,27.2703726
B,A,27.4704305
C,A,1.4043233
A,B,3.7221827000000003
C,B,1.4182528
A,C,6.5100692
B,C,27.1293572
B,A,26.756749300000003
C,A,1.3550206
A,B,3.408107
C,B,1.3914327
A,C,6.6788925
B,C,26.9602729
B,A,27.2539804
C,A,1.3462208
A,B,3.075649
C,B,1.3455319
A,C,6.0180084
B,C,27.290133
B,A,27.628195
C,A,1.3614374
A,B,3.3088437999999996
C,B,1.3456454
A,C,7.4392284
B,C,27.4893787
B,A,27.329825500000002
C,A,1.3475412
A,B,3.9012559
C,B,1.3532176
A,C,5.177578
B,C,27.8434592
B,A,27.3590474
C,A,1.3500016000000001
A,B,4.7299291
C,B,1.4121835
A,C,5.9419339
B,C,26.824929100000002
B,A,26.727336600000005
C,A,1.3466406000000002
A,B,3.406801
C,B,1.363846
A,C,8.437581
B,C,27.7250062
B,A,28.3668728
C,A,1.4277528
A,B,3.5889866
C,B,1.3486986
A,C,6.2805992
B,C,26.7931011
B,A,28.629123600000003
C,A,1.3413229
A,B,3.9139215
C,B,1.4128903999999998
A,C,5.794596
B,C,28.0802798
B,A,27.651383
C,A,1.3714347
A,B,4.0091454
C,B,1.3359504
A,C,6.0612104
B,C,27.4516045
B,A,27.2687152
C,A,1.4114631000000002
A,B,3.4297124
C,B,1.4261066999999998
A,C,6.0011511
B,C,27.3943018
B,A,27.0496603
C,A,1.4122501
A,B,2.9680736
C,B,1.4015884
A,C,6.1287225
B,C,27.313459
B,A,27.6880772
C,A,1.4132195
A,B,3.5999187999999993
C,B,1.3491209
A,C,5.2755668
B,C,26.9590223
B,A,26.8806375
C,A,1.4090358
A,B,3.8004936
C,B,1.3434307
A,C,6.4112619
B,C,27.3339239
B,A,27.778488
C,A,1.407806
A,B,3.4916264
C,B,1.4141737
A,C,5.6861767
B,C,27.7425143
B,A,27.384360700000002
C,A,1.4149764
A,B,2.7482271000000003
C,B,1.3464668
A,C,4.6274685
B,C,27.755845
B,A,27.7789522
C,A,1.3469605
A,B,3.0953578
C,B,1.4173838
A,C,6.1790998
B,C,27.2874804
B,A,26.8163929
C,A,1.351504
A,B,3.0965287999999997
C,B,1.3449238
A,C,6.9791564
B,C,27.412454399999998
B,A,27.4409279
C,A,1.3581448999999999
A,B,3.3053688
C,B,1.3459776
A,C,4.643875
B,C,27.4303928
B,A,27.850877399999998
C,A,1.6526071
A,B,3.6839718
C,B,1.4005279
A,C,4.9877407
B,C,26.8599837
B,A,27.0623832
C,A,1.3431108999999999
A,B,2.8701021
C,B,1.4309001000000001
A,C,4.7681546
B,C,27.3866059
B,A,26.9693962
C,A,1.4158226
A,B,3.7248454
C,B,1.3450882
A,C,6.2667379
B,C,27.4678718
B,A,26.675835600000003
C,A,1.3435176000000002
A,B,3.6187047
C,B,1.420379
A,C,5.0119372
B,C,27.6993239
B,A,26.755429
C,A,1.3510673999999998
A,B,2.9027736
C,B,1.3429833
A,C,4.5157661
B,C,27.7781239
B,A,27.1876324
C,A,1.3342459999999998
A,B,3.1858602000000005
C,B,1.3357419
A,C,5.4069459
B,C,27.301007799999997
B,A,26.9736553
C,A,1.4237284
A,B,3.9336275
C,B,1.3302489
A,C,5.284123
B,C,28.540204100000004
B,A,27.5047494
C,A,1.3455576999999999
A,B,3.4739203
C,B,1.3999399
A,C,5.969916099999999
B,C,27.464324199999997
B,A,26.6571193
C,A,1.4072053999999998
A,B,4.6657358
C,B,1.3473431999999999
A,C,4.811655200000001
B,C,26.686068100000004
B,A,26.637010600000004
C,A,1.342044
A,B,3.6148187000000007
C,B,1.4177055
A,C,4.8635366
B,C,27.2950225
B,A,27.4687796
C,A,1.4109806999999999
A,B,2.6174058
C,B,1.4019629999999998
A,C,4.8332818
B,C,26.769142300000002
B,A,26.812996999999996
C,A,1.3468514
A,B,3.4224331
C,B,1.4038934
A,C,4.6158429
B,C,27.7922335
B,A,27.2129559
C,A,1.4231878
A,B,3.2216375
C,B,1.3600496000000002
A,C,5.111222
B,C,26.8289922
B,A,26.7619896
C,A,1.5895603
A,B,4.5464032
C,B,1.4793947
A,C,5.4063449
B,C,27.7471392
B,A,27.353230600000003
C,A,1.4238794
A,B,3.0933802000000004
C,B,1.3873308000000002
A,C,5.9022009
B,C,28.0972175
B,A,27.5947536
C,A,1.4180846
A,B,3.3485724
C,B,1.3546955
A,C,7.0482908
B,C,27.3902239
B,A,27.1993113
C,A,1.4170163999999998
A,B,3.4246676
C,B,1.3504847
A,C,5.2825262
B,C,27.1023289
B,A,26.810807
C,A,1.4212809
A,B,2.3688149
C,B,1.3513725
A,C,7.1292555
B,C,27.6081859
B,A,27.1032956
C,A,1.4246135
A,B,2.5291362
C,B,1.3419534
A,C,5.036512999999999
B,C,27.5271222
B,A,27.0638173
C,A,1.4108967
A,B,4.0976498999999995
C,B,1.410355
A,C,5.036007
B,C,27.8002724
B,A,28.679382699999998
C,A,1.344387
A,B,3.4543148
C,B,1.3465368999999998
A,C,4.9290695
B,C,27.4820548
B,A,27.225288899999995
C,A,1.3970419
A,B,3.8017112999999996
C,B,1.4090318000000002
A,C,5.6297773
B,C,28.619342200000002
B,A,26.786495600000002
C,A,1.4084352
A,B,3.7993837999999998
C,B,1.3411674999999998
A,C,4.580306299999999
B,C,27.315284
B,A,27.260799199999997
C,A,1.4022139
A,B,3.2245732000000005
C,B,1.4092315
A,C,6.0599218
B,C,27.1530864
B,A,27.0064692
C,A,1.3485653999999998
A,B,3.2386624
C,B,1.3496881
A,C,6.0550506
B,C,26.9307186
B,A,27.125268
C,A,1.4140653
A,B,3.923293
C,B,1.3992411
A,C,5.9171852
B,C,27.079681
B,A,26.993624699999998
C,A,1.425768
A,B,3.2223047
C,B,1.4223225
A,C,6.3219351999999995
B,C,27.3642033
B,A,27.286969199999998
C,A,1.4603153
A,B,3.6367172
C,B,1.481623
A,C,6.3459796
B,C,27.9930124
B,A,26.796086699999996
C,A,1.3432606000000002
A,B,3.158004
C,B,1.3976215
A,C,3.5819432
B,C,27.6363759
B,A,26.653133500000003
C,A,1.4197203
A,B,3.2405302000000002
C,B,1.3440021
A,C,6.034040900000001
B,C,29.0766794
B,A,27.0812322
C,A,1.409062
A,B,3.6739385
C,B,1.4117521
A,C,5.3083457
B,C,27.576321
B,A,27.1660799
C,A,1.4051755
A,B,3.9855026
C,B,1.4088781000000001
A,C,5.7308212
B,C,26.7434923
B,A,26.626806
C,A,1.3455164
A,B,3.7917344
C,B,1.4093856000000002
A,C,3.8187156000000004
B,C,27.3043379
B,A,27.3632358
C,A,1.4019327
A,B,3.0378699
C,B,1.5814746
A,C,4.0079232000000005
B,C,27.5585555
B,A,27.0567408
C,A,1.3472101
A,B,3.7891538999999996
C,B,1.4151243
A,C,5.9777342
B,C,26.842885
B,A,26.6523614
C,A,1.344775
A,B,3.4809947
C,B,1.4196783000000002
A,C,5.1890363
B,C,27.2907883
B,A,26.667372200000003
C,A,1.4175497
A,B,3.5350477
C,B,1.3998151
A,C,4.744795900000001
B,C,28.9717205
B,A,27.435275300000004
C,A,1.3447301
A,B,2.7431191000000004
C,B,1.4073011
A,C,10.120182000000002
B,C,27.184792100000003
B,A,26.6635343
C,A,1.353055
A,B,4.1104516
C,B,1.4007697000000001
A,C,6.5455743
B,C,27.1991679
B,A,26.871294899999995
C,A,1.407021
A,B,3.0541305
C,B,1.3649183999999999
A,C,5.6043867
B,C,27.0329638
B,A,27.4337455
C,A,1.3458841000000001
A,B,3.8281066
C,B,1.3471046999999998
A,C,4.3843543
B,C,28.579514399999997
B,A,26.824101300000002
C,A,1.3563889999999998
A,B,2.7797204
C,B,1.4034278
A,C,4.1285614
B,C,28.1195436
B,A,26.7306057
C,A,1.3558938999999999
A,B,3.3525907
C,B,1.4141129
A,C,5.3247998
B,C,27.3473237
B,A,26.9038358
C,A,1.3479497
A,B,3.7353593000000003
C,B,1.4094768
A,C,5.3192617
B,C,27.511488800000002
B,A,27.2918473
C,A,1.4025165000000002
A,B,3.6608352
C,B,1.3435975
A,C,4.2084197
B,C,27.428807399999997
B,A,27.134271999999996
C,A,1.4123083
A,B,3.8652721
C,B,1.4053813
A,C,11.048668800000002
B,C,27.8346436
B,A,26.6182776
C,A,1.4124477
A,B,3.3642624
C,B,1.4216608
A,C,6.5003417
B,C,27.5931829
B,A,27.360911199999997
C,A,1.4155958
A,B,3.7973972999999996
C,B,1.3579052
A,C,7.592873599999999
B,C,27.4349911
B,A,27.1400772
C,A,1.3977262
A,B,3.9708777000000004
C,B,1.4078651000000002
A,C,7.0957628
B,C,27.5305962
B,A,26.637976
C,A,1.4717
A,B,3.7948803
C,B,1.3431608
A,C,5.2531622
B,C,27.3806021
B,A,26.6696055
C,A,1.4064771
A,B,2.8666054
C,B,1.3671653999999998
A,C,6.529984
B,C,27.3623648
B,A,27.509134399999997
C,A,1.4938871999999999
A,B,3.6013307
C,B,1.349061
A,C,5.1177903
B,C,27.3132457
B,A,26.899129
C,A,1.3447898
A,B,2.7432293999999997
C,B,1.7109633000000002
A,C,4.9239417
B,C,27.594778700000003
B,A,27.8548723
C,A,1.4069221
A,B,3.854791
