Point1,Point2,Heuristics
A,B,1.8202817
C,B,0.1586434
A,C,4.788139299999999
B,C,3.2262689
B,A,3.1510787000000002
C,A,0.1560645
A,B,1.8104862000000002
C,B,0.1563921
A,C,4.6404879999999995
B,C,3.1038324
B,A,3.0588962000000004
C,A,0.1530091
A,B,1.7760513999999998
C,B,0.1553389
A,C,6.431385700000001
B,C,3.0217767
B,A,3.0219975
C,A,0.1553616
A,B,1.7969488
C,B,0.1527374
A,C,4.6771694
B,C,3.1666987
B,A,3.0190231
C,A,0.15565639999999997
A,B,1.7996797
C,B,0.1572842
A,C,5.4557417
B,C,3.0271057
B,A,3.0297782000000004
C,A,0.1554128
A,B,1.7981096
C,B,0.15352760000000001
A,C,8.012995
B,C,3.0272298
B,A,3.1093846
C,A,0.15556989999999998
A,B,1.769797
C,B,0.1609281
A,C,8.0524549
B,C,3.1269356
B,A,3.1011912
C,A,0.15244029999999997
A,B,1.7731531999999999
C,B,0.1574057
A,C,7.3235961
B,C,3.1281281
B,A,3.1173806
C,A,0.1584689
A,B,1.7726766
C,B,0.1546933
A,C,8.8026717
B,C,3.1393145000000002
B,A,3.0552766
C,A,0.1562468
A,B,1.8347236
C,B,0.1565934
A,C,5.0090754
B,C,3.0852709
B,A,3.0864759
C,A,0.1573572
A,B,1.8337938999999999
C,B,0.15749849999999999
A,C,5.379973000000001
B,C,3.1072631
B,A,3.1388800999999997
C,A,0.1547933
A,B,1.7707887
C,B,0.1607684
A,C,9.9377383
B,C,3.1067797
B,A,3.1273759
C,A,0.1573381
A,B,1.797557
C,B,0.1526469
A,C,8.4754803
B,C,3.0352001
B,A,3.0374057
C,A,0.15279949999999998
A,B,1.7941049999999998
C,B,0.1590728
A,C,4.8711851
B,C,3.2281996
B,A,3.1369027999999997
C,A,0.15659070000000003
A,B,2.8125857999999995
C,B,0.1527596
A,C,4.6164457
B,C,3.0938931
B,A,3.0882365000000003
C,A,0.1574223
A,B,1.7702982
C,B,0.1615569
A,C,6.2671668
B,C,3.1009062999999997
B,A,3.0165643
C,A,0.15583740000000001
A,B,1.7836274
C,B,0.1527647
A,C,6.1303003
B,C,3.1057327
B,A,3.101909
C,A,0.1545806
A,B,1.7705422
C,B,0.1567897
A,C,4.8936763
B,C,3.0983473
B,A,3.023247
C,A,0.155366
A,B,1.7951163
C,B,0.1524917
A,C,8.1126634
B,C,3.1071793
B,A,3.0622845
C,A,0.15428920000000002
A,B,1.8281491
C,B,0.15665739999999997
A,C,13.7775171
B,C,3.1115451000000003
B,A,3.0629042999999996
C,A,0.1672816
A,B,1.7721584
C,B,0.154593
A,C,13.5110358
B,C,3.0600953
B,A,3.0956954
C,A,0.15761570000000003
A,B,1.8450903000000003
C,B,0.1599035
A,C,13.8592938
B,C,3.2053503
B,A,3.1665558999999996
C,A,0.1573837
A,B,1.8306585
C,B,0.1534353
A,C,13.0319632
B,C,3.2027809
B,A,3.1042324
C,A,0.1560523
A,B,1.7938326
C,B,0.1556467
A,C,9.5244185
B,C,3.2381512999999997
B,A,3.1016247000000003
C,A,0.1572378
A,B,1.8193803
C,B,0.1544044
A,C,9.358878500000001
B,C,3.0842118999999997
B,A,3.0049471
C,A,0.15375060000000002
A,B,1.7724418000000002
C,B,0.1585943
A,C,9.1283731
B,C,3.1359244
B,A,3.2353784
C,A,0.1574821
A,B,1.8246397
C,B,0.15285539999999997
A,C,12.366471699999998
B,C,3.1189563
B,A,3.111721
C,A,0.1574683
A,B,1.7732797999999999
C,B,0.1574045
A,C,5.6041374
B,C,3.0562783
B,A,3.0637525
C,A,0.1557139
A,B,1.8261871
C,B,0.15743870000000001
A,C,16.418143
B,C,3.1524701
B,A,3.0991666
C,A,0.1549461
A,B,1.7689581
C,B,0.16027049999999998
A,C,9.1147682
B,C,3.1190069
B,A,3.124047
C,A,0.155628
A,B,1.7789148999999997
C,B,0.1544815
A,C,7.8728549
B,C,3.0553091
B,A,3.1537495
C,A,0.152401
A,B,1.7699241
C,B,0.1561974
A,C,4.8877749
B,C,3.0893933999999996
B,A,3.0700776000000003
C,A,0.1588691
A,B,1.7970716
C,B,0.1544479
A,C,6.5984131999999995
B,C,3.1014174999999997
B,A,3.0256768
C,A,0.1530403
A,B,1.8185103
C,B,0.1581097
A,C,6.3580761
B,C,3.2017911
B,A,3.1512168
C,A,0.1604658
A,B,1.7998537000000001
C,B,0.1544575
A,C,4.5964446
B,C,3.0781794999999996
B,A,3.0600455
C,A,0.1524655
A,B,1.7707700000000002
C,B,0.1573144
A,C,5.114609099999999
B,C,3.0277263999999997
B,A,3.0829026
C,A,0.1553832
A,B,1.7909549999999999
C,B,0.15267170000000002
A,C,5.456529799999999
B,C,3.0231082000000002
B,A,3.0169782000000005
C,A,0.1527687
A,B,1.7833436999999999
C,B,0.1557236
A,C,6.0326113
B,C,3.0276970000000003
B,A,3.0320464
C,A,0.159499
A,B,1.7978921
C,B,0.1545619
A,C,4.8918852
B,C,3.1523771000000003
B,A,3.0964609
C,A,0.1547084
A,B,1.8365993999999999
C,B,0.1556639
A,C,4.673515
B,C,3.1297108
B,A,3.0469341
C,A,0.15629189999999998
A,B,1.7699331
C,B,0.1548189
A,C,4.5819993
B,C,3.0428769
B,A,3.0831189
C,A,0.1532942
A,B,1.8022088
C,B,0.1562835
A,C,5.2420773
B,C,3.0442807000000003
B,A,3.0281703999999996
C,A,0.1588905
A,B,1.7712938000000003
C,B,0.1527319
A,C,4.726543
B,C,3.1625636000000004
B,A,3.1921576000000003
C,A,0.1549465
A,B,1.795722
C,B,0.1600136
A,C,3.5947949
B,C,3.0986952
B,A,3.0359024
C,A,0.15522049999999998
A,B,1.8005578999999998
C,B,0.15447750000000002
A,C,3.9961019999999996
B,C,3.1046362999999997
B,A,4.357216200000001
C,A,0.1546902
A,B,1.821102
C,B,0.157719
A,C,5.9005054
B,C,3.0471152
B,A,3.0213935
C,A,0.1552738
A,B,1.7708365000000001
C,B,0.1549043
A,C,4.982021700000001
B,C,3.1751216
B,A,3.1704321
C,A,0.154476
A,B,1.7953546000000002
C,B,0.15733729999999999
A,C,19.0443729
B,C,3.1445191
B,A,3.1191174999999998
C,A,0.15720770000000003
A,B,1.8073638
C,B,0.1533181
A,C,5.6348197
B,C,3.10716
B,A,3.097302
C,A,0.1548195
A,B,1.7704002
C,B,0.1559568
A,C,12.6904963
B,C,3.0495289
B,A,3.0485715
C,A,0.15535510000000002
A,B,1.7852352
C,B,0.154669
A,C,6.6408497
B,C,3.2473952
B,A,3.0252415
C,A,0.1522751
A,B,1.7988646
C,B,0.1580576
A,C,5.4524322
B,C,3.1128111
B,A,3.0211762
C,A,0.1624465
A,B,1.7706583
C,B,0.1523733
A,C,5.709738300000001
B,C,3.0739985
B,A,3.0497705
C,A,0.15328050000000001
A,B,1.7896631999999997
C,B,0.1540519
A,C,4.9755139
B,C,3.1785034
B,A,3.0245243
C,A,0.1538239
A,B,3.2976927
C,B,0.1600469
A,C,3.7746496
B,C,3.0824592
B,A,3.0223752
C,A,0.155479
A,B,1.7947029
C,B,0.1549579
A,C,4.41294
B,C,3.0580828999999996
B,A,3.0759086
C,A,0.155063
A,B,1.7712153
C,B,0.1600839
A,C,6.5493968
B,C,3.1084157
B,A,3.0222578999999996
C,A,0.1567838
A,B,1.7842868000000003
C,B,0.15260829999999997
A,C,14.879860999999998
B,C,3.1259918
B,A,3.1121336
C,A,0.1525268
A,B,1.797236
C,B,0.1603405
A,C,12.070091900000001
B,C,3.1059
B,A,3.1068868
C,A,0.16629460000000001
A,B,1.7752744999999999
C,B,0.1546244
A,C,12.4663215
B,C,3.0912607
B,A,3.1224762000000004
C,A,0.1523624
A,B,1.7707038
C,B,0.1604944
A,C,6.834447999999999
B,C,3.1167202
B,A,3.1002447
C,A,0.1579781
A,B,1.7715554
C,B,0.1547832
A,C,10.1021563
B,C,3.5922388999999995
B,A,3.0284377
C,A,0.152806
A,B,1.7971976000000003
C,B,0.1578311
A,C,6.1872584999999996
B,C,3.1552027999999996
B,A,3.0881626
C,A,0.1578769
A,B,1.8057518
C,B,0.1565808
A,C,5.342293700000001
B,C,3.107569
B,A,3.1599537
C,A,0.15250539999999999
A,B,1.7968585
C,B,0.1600864
A,C,6.229523
B,C,3.1094439
B,A,3.0382027000000003
C,A,0.1597026
A,B,1.8075141
C,B,0.1550143
A,C,8.2277439
B,C,3.0308745999999998
B,A,3.0183542
C,A,0.1532721
A,B,1.7940367
C,B,0.15628689999999998
A,C,6.660290400000001
B,C,3.0360327999999996
B,A,3.0982816000000004
C,A,0.15864720000000002
A,B,1.8177045
C,B,0.15472
A,C,5.114731900000001
B,C,3.108498
B,A,3.0957521
C,A,0.1547177
A,B,1.7967012999999998
C,B,0.1560404
A,C,4.8193543
B,C,3.1620833
B,A,3.0966591
C,A,0.1545613
A,B,1.7914956000000002
C,B,0.1550246
A,C,5.473986900000001
B,C,3.1509202000000003
B,A,3.1320927000000003
C,A,0.1605983
A,B,1.7965526
C,B,0.1574061
A,C,6.9716068
B,C,3.0387866000000003
B,A,3.0311534
C,A,0.1568865
A,B,1.7932324
C,B,0.1583963
A,C,5.9834416
B,C,3.1041171000000003
B,A,3.0523276000000004
C,A,0.153201
A,B,1.7943938999999998
C,B,0.1583623
A,C,5.0371589
B,C,3.05866
B,A,3.0852804
C,A,0.1533015
A,B,1.7699082999999998
C,B,0.1613518
A,C,3.8077045
B,C,3.106849
B,A,3.1076903
C,A,0.1623999
A,B,1.7985566
C,B,0.1528747
A,C,6.1081089
B,C,3.0964987
B,A,3.0936857000000004
C,A,0.1548548
A,B,1.8063785
C,B,0.1583965
A,C,4.320909
B,C,3.0581283999999997
B,A,3.0401084
C,A,0.15888229999999998
A,B,1.7983706000000002
C,B,0.1527193
A,C,3.7671893
B,C,4.541355599999999
B,A,3.0227563
C,A,0.1533788
A,B,1.8175867
C,B,0.16096400000000002
A,C,4.37274
B,C,3.0907497000000004
B,A,3.0163449
C,A,0.16086720000000002
A,B,1.7879625
C,B,0.1545451
A,C,4.602447799999999
B,C,3.0969092999999996
B,A,3.0296707
C,A,0.1525816
A,B,1.7946555
C,B,0.15770150000000002
A,C,9.381042599999999
B,C,3.0974232999999995
B,A,3.1022462
C,A,0.1579359
A,B,1.7722451
C,B,0.1572839
A,C,10.8525172
B,C,4.1812037
B,A,3.1024368
C,A,0.1547565
A,B,1.7995304
C,B,0.1569098
A,C,8.0282482
B,C,3.1006039
B,A,3.1049529
C,A,0.157442
A,B,1.7971648
C,B,0.1547034
A,C,12.8934301
B,C,3.0543656
B,A,3.044546
C,A,0.15965829999999998
A,B,1.7932188999999998
C,B,0.15774349999999998
A,C,7.7668439
B,C,3.0544246
B,A,3.1196464
C,A,0.1606543
A,B,1.7957537000000001
C,B,0.15479849999999998
A,C,7.9263188
B,C,3.0947862999999995
B,A,3.1071138
C,A,0.15501310000000001
A,B,1.8538041
C,B,0.1636882
A,C,13.740625199999998
B,C,4.2159371
B,A,4.2928284
C,A,0.1572959
A,B,1.7742964
C,B,0.1545613
A,C,9.9937779
B,C,3.0372782
B,A,3.2361941
C,A,0.1545665
A,B,1.8223052
C,B,0.1578101
A,C,10.0578582
B,C,3.1296891
B,A,3.0508728
C,A,0.1563654
A,B,1.7714685
C,B,0.1549159
A,C,14.268555
B,C,3.1803418
B,A,3.114682
C,A,0.15775029999999998
A,B,1.7710486
C,B,0.1593027
A,C,8.2146547
B,C,3.0965247
B,A,3.0815862000000003
C,A,0.1600287
A,B,1.8369296000000002
C,B,0.1534854
A,C,5.8552578
B,C,3.1153052000000003
B,A,3.1249624
C,A,0.1531497
A,B,1.7733495
C,B,0.1632832
A,C,4.7260295999999995
B,C,3.1709165
B,A,3.1388518
C,A,0.159917
A,B,3.1124051
C,B,0.1547345
A,C,6.0481182
B,C,3.0774212000000003
B,A,3.1679247999999998
C,A,0.1531145
A,B,1.7936464
C,B,0.1575636
A,C,5.0451766
B,C,3.1316625
B,A,3.0835556
C,A,0.1635887
A,B,1.7927064
C,B,0.1530626
A,C,4.0298248999999995
B,C,3.1056334
B,A,3.0883751
C,A,0.1533771
A,B,1.8053321
C,B,0.1567003
A,C,5.5551653
B,C,3.1335095
B,A,3.1562356
C,A,0.1631874
A,B,1.8056252
C,B,0.1537355
A,C,7.8446659
B,C,3.0656232
B,A,3.0507628
C,A,0.1532406
A,B,1.7940816
C,B,0.1602178
A,C,5.8504081
B,C,3.1020397999999996
B,A,3.1411293999999996
C,A,0.1560412
A,B,1.8363569
C,B,0.154316
A,C,4.4016705
B,C,3.1040619
B,A,3.0565273
C,A,0.15361860000000002
A,B,1.7752271000000002
C,B,0.15795770000000003
A,C,6.4477448
B,C,3.1264227000000004
B,A,3.0595574
C,A,0.1618763
A,B,1.8236095
C,B,0.1530422
A,C,5.634138
B,C,3.1757232
B,A,3.0211449
C,A,0.1525304
A,B,1.7713039000000002
C,B,0.1561724
A,C,5.0679968
B,C,3.1177502999999995
B,A,3.100103
C,A,0.15753920000000002
A,B,1.7965975
C,B,0.1575191
A,C,9.4487069
B,C,3.2130476000000003
B,A,3.1032212
C,A,0.1549306
A,B,1.8011596
C,B,0.1574126
A,C,7.7546141
B,C,4.4347
B,A,3.134288
C,A,0.15718020000000002
A,B,1.8014648999999998
C,B,0.1533391
A,C,7.580163000000001
B,C,3.1066277
B,A,3.1428436
C,A,0.1545898
A,B,1.7936936999999997
C,B,0.1591954
A,C,4.88795
B,C,3.1316524
B,A,4.6290317000000005
C,A,0.1639561
A,B,1.7951848000000001
C,B,0.1546921
A,C,17.4063709
B,C,3.4640028
B,A,3.1020463
C,A,0.1528163
A,B,3.0819366
C,B,0.1574824
A,C,31.2250372
B,C,3.2403033
B,A,3.1349164000000003
C,A,0.1598781
A,B,1.8171317
C,B,0.1547301
A,C,21.5661065
B,C,3.1376817000000004
B,A,3.1075906000000004
C,A,0.1551332
A,B,1.7944688000000002
C,B,0.15541370000000002
A,C,16.9298595
B,C,3.2543710999999997
B,A,3.7268986
C,A,0.15731729999999997
A,B,1.7724435
C,B,0.1590537
A,C,7.1604265
B,C,3.1765241
B,A,3.0348083
C,A,0.1526366
A,B,1.7770892
C,B,0.1573079
A,C,7.6078634
B,C,3.1515519
B,A,3.0305601
C,A,0.15518729999999997
A,B,1.7745067
C,B,0.15854620000000003
A,C,24.4894848
B,C,3.1183883
B,A,3.0251162
C,A,0.1529473
A,B,1.7705942
C,B,0.1558162
A,C,20.7738101
B,C,3.1163822
B,A,3.0384254
C,A,0.15569770000000002
A,B,1.8178048
C,B,0.15353250000000002
A,C,11.57289
B,C,3.1450591
B,A,3.0757623
C,A,0.15316229999999997
A,B,1.7932752
C,B,0.15509620000000002
A,C,14.052198
B,C,4.5021273
B,A,3.0886362999999997
C,A,0.1553887
A,B,1.7930602
C,B,0.1525862
A,C,23.0643236
B,C,3.0790598
B,A,3.0346599
C,A,0.155834
A,B,1.8112402
C,B,0.15954849999999998
A,C,14.0572644
B,C,3.076166
B,A,3.0661277
C,A,0.1533116
A,B,1.8071137
C,B,0.1628836
A,C,7.5758978
B,C,3.0413702999999996
B,A,3.0158851
C,A,0.1595605
A,B,1.7726526000000002
C,B,0.15445799999999998
A,C,5.8738726
B,C,3.1173955
B,A,3.1031286
C,A,0.1595853
A,B,1.7788641
C,B,0.1558021
A,C,7.0968833
B,C,3.1120645000000002
B,A,3.0874406000000003
C,A,0.1576871
A,B,1.8410733
C,B,0.15333360000000001
A,C,6.6030295
B,C,3.1263001
B,A,3.0304852
C,A,0.1525925
A,B,1.7943275
C,B,0.1557767
A,C,6.895836200000001
B,C,3.2813468999999995
B,A,3.1880158
C,A,0.1572791
A,B,2.5317925
C,B,0.153477
A,C,4.9285063
B,C,3.1142915
B,A,3.1007041
C,A,0.1577828
A,B,1.7977686999999998
C,B,0.1558766
A,C,5.5781603
B,C,3.0314499
B,A,3.01673
C,A,0.1561145
A,B,1.8286356
C,B,0.1596443
A,C,6.5879917
B,C,3.0369816
B,A,3.0362125
C,A,0.15282300000000001
A,B,1.7738023
C,B,0.1563681
A,C,6.0593444
B,C,3.2266724
B,A,3.1706131
C,A,0.1573501
A,B,1.8178269
C,B,0.1547345
A,C,5.5483165
B,C,3.0775083
B,A,3.2029612000000003
C,A,0.1602626
A,B,1.8178425999999999
C,B,0.1572598
A,C,6.7361769
B,C,3.0988738999999996
B,A,3.0733655
C,A,0.153198
A,B,1.7943034
C,B,0.1640825
A,C,6.6556364
B,C,3.0932221
B,A,3.1320196
C,A,0.1563622
A,B,1.8158281
C,B,0.15303970000000003
A,C,20.0602825
B,C,3.1100601
B,A,3.0799639
C,A,0.1532442
A,B,1.7716908
C,B,0.1555178
A,C,13.7598459
B,C,3.2346247
B,A,3.0123757
C,A,0.1592615
A,B,1.7945956
C,B,0.15235320000000002
A,C,7.1203193
B,C,3.1714661
B,A,3.1394298
C,A,0.1546299
A,B,1.7723606
C,B,0.159883
A,C,20.1302139
B,C,3.1341037
B,A,3.0712481
C,A,0.15589679999999997
A,B,1.7702018
C,B,0.1575348
A,C,16.3276082
B,C,3.1333889999999998
B,A,3.0378674
C,A,0.1525486
A,B,1.8350883
C,B,0.1554237
A,C,10.5390933
B,C,3.122845
B,A,3.0957449
C,A,0.1572816
A,B,1.7714047
C,B,0.15354779999999998
A,C,19.1835592
B,C,3.0229767999999995
B,A,3.0761341
C,A,0.15719370000000002
A,B,1.7962354
C,B,0.1553757
A,C,8.7627658
B,C,3.0260022
B,A,3.0524292
C,A,0.1568911
A,B,1.8189509999999998
C,B,0.1542593
A,C,22.1195948
B,C,5.318428
B,A,3.0893604
C,A,0.1532073
A,B,1.7962885
C,B,0.157605
A,C,25.5118255
B,C,3.2285276
B,A,3.086981
C,A,0.15469059999999998
A,B,1.797945
C,B,0.1570818
A,C,9.5803689
B,C,3.0430052000000005
B,A,3.0581393
C,A,0.15592910000000001
A,B,1.7957854
C,B,0.1578361
A,C,9.4199075
B,C,3.0886046
B,A,3.1846908
C,A,0.1546845
A,B,2.1031779
C,B,0.15606810000000002
A,C,6.9208156
B,C,3.2216357999999996
B,A,3.0500741
C,A,0.15596079999999998
A,B,1.7955421000000003
C,B,0.1550095
A,C,7.4499575
B,C,3.1919457
B,A,3.0935874
C,A,0.156121
A,B,1.7955753
C,B,0.15729379999999998
A,C,5.6576727
B,C,3.0573172000000004
B,A,3.1545862
C,A,0.1630886
A,B,1.7937086
C,B,0.15467550000000002
A,C,8.8398992
B,C,3.1010774
B,A,3.0141980999999998
C,A,0.1535371
A,B,1.7727866
C,B,0.1611811
A,C,16.1733214
B,C,3.8570182
B,A,3.082766
C,A,0.1557284
A,B,1.7701661
C,B,0.1533958
A,C,16.5993962
B,C,3.1525387
B,A,3.0461192
C,A,0.1526549
A,B,1.7719367
C,B,0.1572619
A,C,4.9192855
B,C,3.0529623
B,A,3.2170139
C,A,0.1622389
A,B,1.8123756
C,B,0.1578214
A,C,4.2899948
B,C,3.2850696000000004
B,A,3.0263433999999996
C,A,0.1531413
A,B,1.7957191
C,B,0.16004229999999997
A,C,21.9833313
B,C,3.0198388
B,A,3.1524092
C,A,0.1592605
A,B,1.7948211
C,B,0.1547983
A,C,8.943066499999999
B,C,3.0759142999999995
B,A,3.0204575
C,A,0.1527735
A,B,1.8178533
C,B,0.1620012
A,C,11.887528
B,C,3.026344
B,A,3.2266458
C,A,0.157324
A,B,1.8468021
C,B,0.1529591
A,C,28.140946399999997
B,C,3.1082467
B,A,3.1048156
C,A,0.1578475
A,B,1.8208849
C,B,0.1551493
A,C,9.9186963
B,C,3.0332337
B,A,3.0276455
C,A,0.155117
A,B,1.7704366000000002
C,B,0.15757120000000002
A,C,13.4994139
B,C,3.0491409
B,A,3.0450831
C,A,0.155522
A,B,1.7736308
C,B,0.1605582
A,C,10.6162638
B,C,3.1689494
B,A,3.1202891
C,A,0.1554876
A,B,1.7705978
C,B,0.1551013
A,C,16.4512996
B,C,3.0481415
B,A,3.0147944
C,A,0.1530872
A,B,1.7729915
C,B,0.1573467
A,C,7.5590802
B,C,3.0609624
B,A,3.0674498
C,A,0.1601381
A,B,1.7939228999999999
C,B,0.1544533
A,C,9.6719171
B,C,3.0200702
B,A,3.1014496
C,A,0.1619023
A,B,1.8080718
C,B,0.1590373
A,C,16.960894399999997
B,C,3.0706033
B,A,3.0264681
C,A,0.1556226
A,B,1.773369
C,B,0.1582224
A,C,23.451003600000004
B,C,3.0864853
B,A,3.0578731
C,A,0.1577662
A,B,1.7793529
C,B,0.15599970000000002
A,C,17.642530999999998
B,C,3.0984534
B,A,3.1441886
C,A,0.1569927
A,B,1.7944278999999999
C,B,0.1547002
A,C,7.7963377
B,C,3.0655904
B,A,3.0375857999999996
C,A,0.1530989
A,B,1.7710419
C,B,0.1572157
A,C,8.5224774
B,C,3.0995543999999997
B,A,3.0256379
C,A,0.1634346
A,B,1.8212761999999998
C,B,0.1545833
A,C,12.5727496
B,C,3.2021942
B,A,3.1667264
C,A,0.15454720000000002
A,B,1.8002583
C,B,0.15932639999999998
A,C,11.8491775
B,C,8.1928648
B,A,3.0673925
C,A,0.1585458
A,B,1.8014949
C,B,0.15285710000000002
A,C,14.9123542
B,C,3.0171688
B,A,3.2345537
C,A,0.1545342
A,B,1.7719159
C,B,0.1607136
A,C,11.9854865
B,C,3.1166812000000004
B,A,3.1093966
C,A,0.1570316
A,B,1.7775179
C,B,0.1546795
A,C,5.116784200000001
B,C,3.3448343
B,A,3.0579642
C,A,0.1524311
A,B,1.797767
C,B,0.1572176
A,C,5.578186799999999
B,C,3.1031628
B,A,3.1087043999999997
C,A,0.1577561
A,B,1.7943796000000003
C,B,0.1561185
A,C,3.7893343
B,C,3.1096578
B,A,3.0633185000000003
C,A,0.1533674
A,B,1.7961696
C,B,0.15937279999999998
A,C,5.7219137
B,C,3.1588155
B,A,3.1789162
C,A,0.15741770000000002
A,B,1.7706658
C,B,0.1525108
A,C,7.1819122
B,C,3.1105554
B,A,3.1152
C,A,0.1541235
A,B,1.7747826
C,B,0.1564269
A,C,10.2176129
B,C,3.1366428
B,A,3.0823901
C,A,0.157944
A,B,1.7715113
C,B,0.1528398
A,C,9.9548538
B,C,3.0476076
B,A,3.0254855
C,A,0.1594116
A,B,1.7752552
C,B,0.15511470000000002
A,C,6.9192827
B,C,10.211179699999999
B,A,3.1151603
C,A,0.157113
A,B,2.0044063999999997
C,B,0.1611349
A,C,8.3430768
B,C,3.0986847
B,A,3.1808824
C,A,0.1551651
A,B,1.8807935
C,B,0.1574794
A,C,10.140704
B,C,3.0947836
B,A,3.1029869
C,A,0.1617514
A,B,1.8046828999999998
C,B,0.1577876
A,C,11.9992755
B,C,3.0436077
B,A,3.0238777
C,A,0.152678
A,B,1.8161395
C,B,0.15573199999999998
A,C,28.6464584
B,C,3.2161285
B,A,3.1403288
C,A,0.16077650000000002
A,B,1.7889988999999997
C,B,0.1532157
A,C,17.2318532
B,C,3.2280462000000005
B,A,3.156606
C,A,0.1568705
A,B,1.799091
C,B,0.1612424
A,C,14.371353899999999
B,C,3.1588675999999998
B,A,3.0981918
C,A,0.1603081
A,B,1.7712359
C,B,0.15741960000000002
A,C,16.5805855
B,C,3.1213025
B,A,3.0142126
C,A,0.1524819
A,B,1.7948864
C,B,0.1574912
A,C,12.9259346
B,C,3.0893596000000003
B,A,3.0471577
C,A,0.1556217
A,B,1.8182483
C,B,0.1547315
A,C,11.8204265
B,C,3.0597411
B,A,3.139864
C,A,0.1534915
A,B,1.8267101
C,B,0.15321629999999997
A,C,8.1374046
B,C,3.0631307999999997
B,A,3.0234240000000003
C,A,0.1562359
A,B,1.8400418
C,B,0.15914270000000003
A,C,14.9154431
B,C,3.1157288
B,A,3.0798773999999995
C,A,0.15524739999999998
A,B,1.7814546000000002
C,B,0.15743829999999998
A,C,21.030958399999996
B,C,3.1082186
B,A,3.0519255000000003
C,A,0.1534126
A,B,1.7690131
C,B,0.1588979
A,C,8.3969554
B,C,3.1454786
B,A,3.0568923999999997
C,A,0.15314489999999997
A,B,1.8195181
C,B,0.1529839
A,C,9.9921978
B,C,3.1507767999999996
B,A,3.0902017
C,A,0.1546645
A,B,2.2434429
C,B,0.15776579999999998
A,C,8.544863000000001
B,C,3.1449772
B,A,3.0512717
C,A,0.16445729999999997
A,B,1.8213126
C,B,0.15433029999999998
A,C,4.899570400000001
B,C,3.1074707000000004
B,A,3.146516
C,A,0.1529192
A,B,1.8211981
C,B,0.15603770000000003
A,C,4.9113455
B,C,3.0579197
B,A,3.0616757999999997
C,A,0.15624029999999997
A,B,1.7716774
C,B,0.1546862
A,C,4.558418
B,C,3.2661229
B,A,3.1561098
C,A,0.1548504
A,B,1.8067581000000001
C,B,0.1578332
A,C,4.3932438
B,C,3.1321009
B,A,3.048261
C,A,0.15642520000000001
A,B,1.7942334
C,B,0.1549112
A,C,3.8049889
B,C,3.1632498
B,A,3.0992699
C,A,0.1536165
A,B,1.7716421000000002
C,B,0.1565214
A,C,23.2018655
B,C,3.0475203
B,A,3.0108611
C,A,0.15671010000000002
A,B,1.7946731
C,B,0.1528413
A,C,14.973264000000002
B,C,3.2475711
B,A,3.2143848
C,A,0.1545906
A,B,1.7703593
C,B,0.15805339999999998
A,C,15.8783851
B,C,3.9221023999999995
B,A,3.1076702
C,A,0.157609
A,B,1.7833028000000002
C,B,0.1586705
A,C,27.4882714
B,C,3.2088905
B,A,3.1653159
C,A,0.15500529999999998
A,B,1.7938698
C,B,0.1580121
A,C,9.466403
B,C,3.0357882000000003
B,A,3.0986992
C,A,0.154792
A,B,1.7723425
C,B,0.1570855
A,C,7.252213900000001
B,C,3.1416087
B,A,3.1611118
C,A,0.1575386
A,B,1.7724362
C,B,0.1579944
A,C,20.3857951
B,C,3.1300051
B,A,3.0517202
C,A,0.1532518
A,B,1.7755671999999998
C,B,0.1601756
A,C,8.194133099999998
B,C,3.1237195
B,A,3.1506865
C,A,0.1533914
A,B,1.7955866000000003
C,B,0.1571897
A,C,6.5072768
B,C,3.1120732999999996
B,A,3.0401912
C,A,0.1526918
A,B,1.7710868
C,B,0.1572394
A,C,4.9838628
B,C,3.0804546000000004
B,A,3.026682
C,A,0.1590935
A,B,1.8270735
C,B,0.1528434
A,C,5.144595
B,C,3.1843072
B,A,3.0898833999999997
C,A,0.1547599
A,B,1.8174108
C,B,0.1600415
A,C,4.5681322
B,C,3.0193538
B,A,3.0138591
C,A,0.1551346
A,B,1.7950531
C,B,0.1547647
A,C,5.463252400000001
B,C,3.0566828999999998
B,A,3.0497441000000003
C,A,0.1535934
A,B,1.8195013
C,B,0.157306
A,C,5.502552099999999
B,C,3.1233974
B,A,3.0492448
C,A,0.1588981
A,B,1.7711137
C,B,0.1547557
A,C,4.4491994
B,C,3.1379874
B,A,3.1573238
C,A,0.1545932
A,B,1.8035577
C,B,0.1558233
A,C,4.4475809
B,C,3.1047898
B,A,3.0239705000000003
C,A,0.1558021
A,B,1.7729523999999997
C,B,0.15471010000000002
A,C,4.178553
B,C,3.0707558999999995
B,A,3.5314842000000004
C,A,0.1532429
A,B,1.8167830000000003
C,B,0.1613056
A,C,4.925727999999999
B,C,3.1026999
B,A,3.0817286
C,A,0.1609388
A,B,1.828848
C,B,0.1530903
A,C,7.1047268
B,C,4.2660806
B,A,3.179579
C,A,0.15498829999999997
A,B,1.7726346000000002
C,B,0.1579096
A,C,5.7544592
B,C,3.1971944
B,A,3.1368746
C,A,0.16002220000000003
A,B,1.7757779999999999
C,B,0.1545455
A,C,5.1423378
B,C,3.1127427000000005
B,A,3.0214116
C,A,0.1527911
A,B,1.7969993999999998
C,B,0.15986910000000001
A,C,4.212666400000001
B,C,3.1415239
B,A,3.0230444
C,A,0.1569843
A,B,1.8029409
C,B,0.1542717
A,C,4.0337395
B,C,3.0934592
B,A,3.092025
